-0.758345018580656	3.35333238335218	0	0	0	0.281678190693386
-2.18187063980857	3.68300920977298	0	0	0	0
-0.425239720018257	4.11571602322036	0	0	0	0
-1.46532352786348	3.33885051281095	0	0	0	0
-1.37440745799891	3.35729257631161	0	0	0	0
-0.799882944745618	3.76467960909999	-0.0213876572124956	0	0	0
-0.989594761182303	3.47584653566354	-0.199061771140248	-0.0647447357462288	0	0
-1.21090007297745	3.72356127621209	-0.0326187016330312	-0.289446582138742	0	0
-0.996385853548068	3.82166431222709	-0.38115677822597	-0.304144054225879	-0.0288425620812169	-0.0904155015624008
-1.34564246408971	3.90423612210724	0.0711502261547474	0	0	0
-1.0345970917129	3.83735195361744	0	0	0	0
-0.875179778528426	3.48188949339727	0	0.121228113426111	0	0.215536687471184
-1.15962701486507	3.0671178801833	0	0	0	0.602099378237183
-1.10464988455305	2.92354023382817	0	0	0	0.632960109900402
-1.02765701627349	3.03641648345535	0	0	0	0.848119473961146
-0.854537593869404	2.86241097010162	0	0	0	0.820861792056118
-0.848811243443269	2.92019037977026	0	0	0	1.17500748123332
-1.02674711770305	2.54836522891406	0	0	0	1.02900615834117
-0.672429946892201	2.72552635375853	0	0	0	0.978766162081467
-0.700529639909383	3.01690731404637	0	0	0	0.478348289114858
-0.69228556319778	3.12847733236354	0	0	0	0.448058640688806
-0.764228021580454	3.4853099286954	0	0	0.232274668816079	0.40702251478142
-0.902986840367302	3.46220280804689	0	0	0	0.686344297996945
-0.806879080402684	2.98296082584392	0.246839743620014	0	0	0.899784419111644
-0.865073900683405	3.05378344466402	0.321606769002816	0	0	0.869830160749184
-0.695472408291795	3.24168026501252	0.0525348075209284	0	0.256335510242722	0.867314368405735
-0.80535573149966	2.99971989871936	0	0	0.0296445737011571	0.787779528661867
-0.720015839354669	2.88846753152854	0	0	0	0.763288304500405
-0.851072500109001	2.95264358965019	0	0	0	0.660152328711419
-0.736226751884816	2.91516048383613	0	0	0	0.654111421811955
-0.70466492306346	3.189635209746	0	0	0	0.712379252280226
-0.828768560199738	3.03126430277433	0	0	0	0.731474248496341
-0.980317183042738	3.11715568086792	0	0	0	0.6844144101688
-1.06271671644002	2.96724434063926	0	0	0	0.739885385839388
-0.982885345318462	3.12267515549764	0	-0.128946771851865	0	0.596815169953215
-0.780053660682303	3.47776865405839	0	0	0	0.267533466346326
-0.622718087896965	3.44093257587359	0	0	0	0.624731867558658
-0.543062335377308	3.14811442700069	0	0	0	0.399753529309921
-0.937858680326682	3.16980942129987	0	0	0	0.631291478764135
-0.916347142560403	3.03831747202782	0	0	0	0.713095947697344
-0.873760778549793	3.10867957994125	0	0	0	0.591807618134066
-0.475103230815135	3.42370489637706	0.00567341221057144	0	0	0.310031715905069
-0.86665084474636	3.49646022645317	0	0	0	0.143835142488714
-0.65813553936878	3.7441115024351	0	0	0	0.0409785254333595
-0.827679267403076	3.63659618011507	0	0	0	0
-0.908960797609403	3.8408649267241	0	0	0	0
-0.842197203606779	3.64463465703748	0	0	0	0
-1.18753203987614	3.82200622456028	0	-0.089379610989397	0	0
-0.996807665095401	3.7732643152518	0	0	0	0
-1.0863632887923	3.64099967177308	0	0	0	0
-0.816366407028756	3.9093687721177	0	0	0	0
-0.66361375630845	3.74066182719563	0	0	0	0
-1.08350304679933	3.73942801330678	0	0	0	0
-0.887076886742928	3.52827025555064	0	0	-0.019226406419153	0
-0.914134569831107	3.79911816561056	0	0	0	0
-0.823788360791806	3.60325633650005	0	0	0	0
-0.638472315881761	3.82128706547324	0	0	0	0
-0.697841375440205	3.8362845992805	0	-0.175718545181588	0	0
-0.928411150738242	3.84829371632754	0	0	0	0
-0.850382809572817	3.71318175118837	0	0	0	0
-1.08208741532324	3.70144019079307	0	0	0	0
-0.775009373752117	3.54943173546909	0	0	0	0
-0.713785987251048	3.89388602936171	0	0	0	0
-0.953313925366923	3.70352521961468	0	0	0	0
-1.05951752598613	3.83684936061502	0	0	0.134951283303206	0
-0.828790945105683	3.88885047130553	0	0	0	0
-0.608835917784945	3.83771175316735	0	0	0	0
-0.780182603921153	3.6121305874785	0	0	0	0
-0.908608177926722	3.72103957546656	0	0	0	0
-0.746521410291563	3.80342910842513	0	0	0	0
-0.592539765947374	3.62258029056274	0	0	0	0
-0.604416521209578	3.7335557933741	0	0	0	0
-0.87506093254841	3.63971773175496	0	0	0	0
-0.993860157652597	3.6042666130662	0	0	0	0.119948177005883
-0.829423025272309	3.54803466896873	0	0	0	0.100010826856462
-0.850171806314721	3.52302010081885	0	0	0	0.359141508248414
-0.965015770019058	3.28926538777465	0	0	0	0.350231344618421
-0.991923323512554	3.29829344215277	0	0	0	0.497336276283029
-0.846889450193634	3.22627843007499	0	0	0	0.445234829860911
-0.775917387208243	3.27012058971188	0	0	0	0.460471257025255
-0.78436859524309	3.2936201535476	0	0	0	0.254480874120162
-0.975230046383672	3.38963895001468	0	0	0	0.40802960684515
-0.876563310274748	3.29105584576967	0	0	0	0.476783415032804
-0.746137346726889	3.22894103993864	0	0	0	0.376378154718188
-0.826257571797185	3.50114661624256	0	0	0	0.413233367424719
-0.840592242184212	3.52175929967997	0	0	0	0.169502858877237
-1.0321182555244	3.53239138146739	0	0	0	0.0700016007790687
-0.968863240468364	3.6915306133173	0	0	0	-0.0477195397520331
-0.926335739839497	3.79430565526405	0	0	0	-0.120736013833993
-0.979488169121243	4.05903965231518	0	0	0.0975962326697836	-0.425407670366909
-0.985119954402829	4.21669548251041	0	0	0	-0.303873121244408
-1.09578272086332	3.98982964203688	0	0	-0.148886884601963	-0.542510799626088
-1.04848377136847	4.18543597053966	0	0.0170820334097576	0	-0.402954394335147
-0.736963809095072	4.16827914655626	0	0	0	-0.305826933326417
-0.99849868701802	4.04356207675206	-0.0373253357590499	0	-0.0163678470298578	-0.185224368891407
-0.972419590915984	3.87258161527376	0	0	0	0
-0.959611059675872	3.72408067596414	0	0	0	0
-0.745387903008876	3.71953440253784	0	0	0	0
-0.823122011376146	3.74591361893722	0	0	0	0
-0.771035251524053	3.77088117952282	0	0	0.0202624050374533	0
-0.777062799233566	3.7630064875487	0	0	0	0
-0.926787054931677	3.66344070624276	0	0	0	0.146229848916503
-0.697128687628822	3.56313835150915	0	0	0	0
-0.857100268315923	3.72900823870323	0	0	0	0
-0.80414098880081	3.71587402638439	0	0	0	0
-0.715429290039709	3.90225347968375	0	0	0	0
-0.992089558262986	3.70668769757751	0.277544769883017	0	0	0.0501514006333561
-0.720247639421267	4.07478119921879	0	-0.417314390438129	0	-0.0544549678733624
-0.996245106088599	4.17811261646619	0.0234163429407123	-0.444355837068328	0	0.203507625206175
-0.864333513525617	3.93103100983977	0	-0.321197300411955	0	-0.0473844061747046
-0.753998010655367	4.0385168642762	0	0	0.232951635874936	-0.0997021795343427
-0.737489419750608	3.83456419329555	0	0	0	0
-0.926527495147535	3.67157098892016	0	0	0	0
-0.862608552503419	4.01764955956855	0	0.00604071119879535	0	-0.148033248852649
-0.977858081399294	3.70272486247821	0	0	0	0.0814428157551791
-0.842415929673259	3.69498406087267	0	0	0	0.0975615590689064
-0.607846926400424	3.68076098714003	0	0	0	0
-0.755812445005846	3.63486309914916	0	0	0	0.0559139019431182
-0.65004240207091	3.61064700643344	0	0	0	0
-0.725291046808505	3.79360010340947	0	0	0	0
-0.775459092011436	3.63506134499626	0	0	0	0
-0.800558475579323	3.72008029556174	0	0	0	0
-0.751179804826529	3.737637207235	0	0	0	0
-0.87938285517554	3.81479354918422	0	0	0	0
-0.765558652122849	3.78359012804101	0	0	0	0
-1.08236199848394	3.93807356289856	0	0	0	-0.167438347308143
-0.788222442908954	3.95454778836257	0	0	0	-0.0336115613748905
-0.788933003023731	3.7090376681754	0	0	-0.0762728792776211	-0.0381260667996644
-0.804823632927406	3.8040550647604	0	0	0	0
-0.867655546676373	3.6208935154203	0	0	0	0
-0.886732832520229	3.74663450982961	0	0	0	0
-0.958605307847914	3.74836376435787	0	0	0	0
-0.790744187446086	3.7066453268088	0	0	0	0
-0.856011958589266	3.62230145976154	0	0.16370700046937	0	0
-0.722114083011331	3.63396768183052	0	0.114207119261136	0	0
-0.775982255335014	3.60285125141216	0	0	0	0.12939745090713
-0.950839976813158	3.55291943364128	0	0	-0.0869494883458645	0
-0.798701267419299	3.7327777008561	0	0	0	-0.0630390693299966
-1.02600846198159	3.82286205217337	0	0	0	0
-0.834526231968928	3.8401376670409	0	0	0	0
-0.781967808901563	3.72226091477376	0	0	0	0
-0.787782261720499	3.73721400424057	0	0	0	0
-0.84794911150146	3.72951184557224	0	0	0	0
-0.811023273883219	3.68998299414374	0	0	0	0.0767931505895101
-0.689187874821337	3.62523499882736	0	0	0	0
-0.854788220206517	3.75083079868865	0	0	0	0
-0.879659481585428	3.73762368081236	0	0	0	0
-0.770031766588417	3.75991553679843	0	0	0	0
-0.809571960228395	3.90631754337879	0	0	0	0
-0.943184766384035	3.82381291128781	0	0	0	0
-0.835509821413141	3.66384677423212	0	0	0	0
-0.806864868427555	3.67107123996458	0	0	0	0
-0.885533103363685	3.53563681281911	0	0	0	0
-0.841825549798436	3.68240892134634	0	0	0.0981604690505251	0
-0.830747043557977	3.87638937926988	0	0.0266078017304795	0.202171682954967	0
-0.69960571880684	3.76307890270382	0	0.150163268778102	0	0
-0.74013800937485	3.66000043236468	0	0	0	-0.0290825611327519
-0.939505501472791	3.63263049914165	0	0	-0.211578765461179	0
-1.01941350600832	3.49133301339971	0	0	0	0.219943651939793
-1.01700271890114	3.49132228808387	0	0	0	0.225991489023789
-0.797065411139448	3.73081825220486	0	0	0	0
-0.993637641354151	3.79816781395459	0	-0.154431168313631	0	0
